id,logged_at,alert_zone,alert_message,spy_price,snap_level,snap_distance,snap_direction,regime,bias,net_gex,net_dex
419,2026-03-11T21:17:19,warning,&#9888; SNAP WARNING — $1.10 from flip level $625. Monitor for downside acceleration,626.1,625,1.1000000000000227,Below,PINNED,Neutral,2116708533.6975005,-204671463.89999995
420,2026-03-11T21:17:59,warning,&#9888; SNAP WARNING — $0.93 from flip level $625. Monitor for downside acceleration,625.9301,625,0.9301000000000386,Below,PINNED,Neutral,1661986364.3693588,-137431716.4764
421,2026-03-11T21:18:17,warning,&#9888; SNAP WARNING — $1.84 from flip level $624. Monitor for downside acceleration,625.84,624,1.8400000000000318,Below,PINNED,Neutral,1224836516.281152,-155666434.88000003
422,2026-03-11T21:18:17,warning,&#9888; SNAP WARNING — $1.85 from flip level $624. Monitor for downside acceleration,625.85,624,1.8500000000000227,Below,PINNED,Neutral,1247859923.6516252,-144542560.9
423,2026-03-11T21:18:18,warning,&#9888; SNAP WARNING — $1.83 from flip level $624. Monitor for downside acceleration,625.83,624,1.830000000000041,Below,PINNED,Neutral,1214222468.3321133,-149515793.64000013
424,2026-03-11T21:18:18,warning,&#9888; SNAP WARNING — $1.84 from flip level $624. Monitor for downside acceleration,625.8399,624,1.8398999999999432,Below,PINNED,Neutral,1351284669.2462387,-113056100.41529995
425,2026-03-11T21:18:19,warning,&#9888; SNAP WARNING — $1.84 from flip level $624. Monitor for downside acceleration,625.835,624,1.8350000000000364,Below,PINNED,Neutral,1317705271.382484,-131799599.33000009
426,2026-03-11T21:18:19,warning,&#9888; SNAP WARNING — $1.84 from flip level $624. Monitor for downside acceleration,625.84,624,1.8400000000000318,Below,PINNED,Neutral,1351285101.077056,-118017778.00000003
427,2026-03-11T21:18:20,warning,&#9888; SNAP WARNING — $1.84 from flip level $624. Monitor for downside acceleration,625.84,624,1.8400000000000318,Below,PINNED,Neutral,1351285101.077056,-119133024.88000003
428,2026-03-11T21:18:33,warning,&#9888; SNAP WARNING — $1.93 from flip level $624. Monitor for downside acceleration,625.935,624,1.9349999999999454,Below,PINNED,Neutral,1995394349.3929555,-342266265.47999996
429,2026-03-11T21:18:46,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.835,625,0.8350000000000364,Below,PINNED,Neutral,1352438517.9623976,-2072139.6850002257
430,2026-03-11T21:19:12,warning,&#9888; SNAP WARNING — $0.81 from flip level $625. Monitor for downside acceleration,625.81,625,0.8099999999999454,Below,PINNED,Neutral,1171977182.1292498,-3160340.500000162
431,2026-03-11T21:19:18,warning,&#9888; SNAP WARNING — $0.76 from flip level $625. Monitor for downside acceleration,625.76,625,0.7599999999999909,Below,PINNED,Neutral,793527908.0063996,-64057173.92000004
432,2026-03-11T21:19:22,warning,&#9888; SNAP WARNING — $0.80 from flip level $625. Monitor for downside acceleration,625.805,625,0.80499999999995,Below,PINNED,Neutral,1285801931.2766998,-57724879.005
433,2026-03-11T21:19:22,warning,&#9888; SNAP WARNING — $0.83 from flip level $625. Monitor for downside acceleration,625.83,625,0.8300000000000409,Below,PINNED,Neutral,1545957272.6985238,-35324974.34999997
434,2026-03-11T21:19:23,warning,&#9888; SNAP WARNING — $0.88 from flip level $625. Monitor for downside acceleration,625.88,625,0.8799999999999955,Below,PINNED,Neutral,1953559940.479264,-65222328.920000106
435,2026-03-11T21:19:24,warning,&#9888; SNAP WARNING — $0.88 from flip level $625. Monitor for downside acceleration,625.88,625,0.8799999999999955,Below,PINNED,Neutral,1953559940.479264,-65222328.920000106
436,2026-03-11T21:19:41,warning,&#9888; SNAP WARNING — $0.78 from flip level $625. Monitor for downside acceleration,625.78,625,0.7799999999999727,Below,PINNED,Neutral,1039065222.3163922,-9948024.660000036
437,2026-03-11T21:19:41,warning,&#9888; SNAP WARNING — $1.71 from flip level $624. Monitor for downside acceleration,625.71,624,1.7100000000000364,Below,PINNED,Neutral,340087771.01146495,-104801419.32
438,2026-03-11T21:19:42,warning,&#9888; SNAP WARNING — $1.71 from flip level $624. Monitor for downside acceleration,625.71,624,1.7100000000000364,Below,PINNED,Neutral,265183503.06705296,-120394112.51999998
439,2026-03-11T21:19:43,warning,&#9888; SNAP WARNING — $1.70 from flip level $624. Monitor for downside acceleration,625.7,624,1.7000000000000455,Below,PINNED,Neutral,309128786.9039999,-120392188.4000001
440,2026-03-11T21:19:43,critical,&#9889; SNAP CRITICAL — $0.73 from flip at $625! Dealer positioning about to reverse bearish,625.73,625,0.7300000000000182,Below,SNAP IMMINENT,Bearish,734051588.7005905,-54544258.37000013
441,2026-03-11T21:19:44,critical,&#9889; SNAP CRITICAL — $0.74 from flip at $625! Dealer positioning about to reverse bearish,625.74,625,0.7400000000000091,Below,SNAP IMMINENT,Bearish,867491984.7242271,-54312980.52000016
442,2026-03-11T21:20:11,critical,&#9889; SNAP CRITICAL — $0.68 from flip at $625! Dealer positioning about to reverse bearish,625.685,625,0.6849999999999454,Below,SNAP IMMINENT,Bearish,465021560.1814163,-232672855.26500008
443,2026-03-11T21:20:13,warning,&#9888; SNAP WARNING — $1.62 from flip level $624. Monitor for downside acceleration,625.62,624,1.6200000000000045,Below,TRENDING,Bullish,-271588812.7313162,-359618262.78000003
444,2026-03-11T21:20:14,warning,&#9888; SNAP WARNING — $1.62 from flip level $624. Monitor for downside acceleration,625.62,624,1.6200000000000045,Below,TRENDING,Bullish,-271588812.7313162,-359618262.78000003
445,2026-03-11T21:20:14,warning,&#9888; SNAP WARNING — $1.62 from flip level $624. Monitor for downside acceleration,625.615,624,1.615000000000009,Below,TRENDING,Bullish,-286958432.99072313,-346321069.93500006
446,2026-03-11T21:20:15,warning,&#9888; SNAP WARNING — $1.62 from flip level $624. Monitor for downside acceleration,625.615,624,1.615000000000009,Below,TRENDING,Bullish,-252120441.63741595,-346321069.93500006
447,2026-03-11T21:20:15,warning,&#9888; SNAP WARNING — $1.63 from flip level $624. Monitor for downside acceleration,625.63,624,1.6299999999999955,Below,TRENDING,Bullish,-49126232.68991932,-326668325.09000015
448,2026-03-11T21:20:18,warning,&#9888; SNAP WARNING — $1.63 from flip level $624. Monitor for downside acceleration,625.63,624,1.6299999999999955,Below,PINNED,Neutral,306276677.6952812,-141552541.2799999
449,2026-03-11T21:20:19,warning,&#9888; SNAP WARNING — $1.64 from flip level $624. Monitor for downside acceleration,625.64,624,1.6399999999999864,Below,PINNED,Neutral,306286468.7579046,-132793966.91999991
450,2026-03-11T21:20:21,warning,&#9888; SNAP WARNING — $1.63 from flip level $624. Monitor for downside acceleration,625.63,624,1.6299999999999955,Below,PINNED,Neutral,481707938.08586085,-112774812.54
451,2026-03-11T21:20:21,warning,&#9888; SNAP WARNING — $1.64 from flip level $624. Monitor for downside acceleration,625.6412,624,1.6412000000000262,Below,PINNED,Neutral,271348877.60780734,-135005237.6244001
452,2026-03-11T21:20:22,warning,&#9888; SNAP WARNING — $1.64 from flip level $624. Monitor for downside acceleration,625.6352,624,1.6352000000000544,Below,PINNED,Neutral,271343673.07377493,-135003942.90240014
453,2026-03-11T21:20:24,warning,&#9888; SNAP WARNING — $1.65 from flip level $624. Monitor for downside acceleration,625.65,624,1.6499999999999773,Below,PINNED,Neutral,225906653.83319974,-142645697.4000001
454,2026-03-11T21:20:25,warning,&#9888; SNAP WARNING — $1.65 from flip level $624. Monitor for downside acceleration,625.65,624,1.6499999999999773,Below,PINNED,Neutral,391711929.04574966,-133894730.85000008
455,2026-03-11T21:20:30,warning,&#9888; SNAP WARNING — $1.67 from flip level $624. Monitor for downside acceleration,625.67,624,1.669999999999959,Below,PINNED,Neutral,556225789.462521,-132981153.13999997
456,2026-03-11T21:20:31,warning,&#9888; SNAP WARNING — $1.67 from flip level $624. Monitor for downside acceleration,625.67,624,1.669999999999959,Below,PINNED,Neutral,556225789.462521,-140962825.3300001
457,2026-03-11T21:20:32,warning,&#9888; SNAP WARNING — $1.67 from flip level $624. Monitor for downside acceleration,625.67,624,1.669999999999959,Below,PINNED,Neutral,556225789.462521,-140962825.3300001
458,2026-03-11T21:20:32,warning,&#9888; SNAP WARNING — $1.66 from flip level $624. Monitor for downside acceleration,625.66,624,1.6599999999999682,Below,PINNED,Neutral,435637360.77052724,-142378317.90000007
459,2026-03-11T21:20:33,warning,&#9888; SNAP WARNING — $1.67 from flip level $624. Monitor for downside acceleration,625.67,624,1.669999999999959,Below,PINNED,Neutral,556225789.462521,-140962825.3300001
460,2026-03-11T21:20:34,warning,&#9888; SNAP WARNING — $1.67 from flip level $624. Monitor for downside acceleration,625.67,624,1.669999999999959,Below,PINNED,Neutral,556225789.462521,-140962825.3300001
461,2026-03-11T21:20:35,warning,&#9888; SNAP WARNING — $1.67 from flip level $624. Monitor for downside acceleration,625.675,624,1.6749999999999545,Below,PINNED,Neutral,556234679.580506,-140963951.82500002
462,2026-03-11T21:20:36,warning,&#9888; SNAP WARNING — $1.66 from flip level $624. Monitor for downside acceleration,625.66,624,1.6599999999999682,Below,PINNED,Neutral,521365006.1669275,-140960572.3400001
463,2026-03-11T21:20:38,warning,&#9888; SNAP WARNING — $1.70 from flip level $624. Monitor for downside acceleration,625.695,624,1.69500000000005,Below,PINNED,Neutral,325844565.0890377,-146615355.18000007
464,2026-03-11T21:20:39,warning,&#9888; SNAP WARNING — $1.65 from flip level $624. Monitor for downside acceleration,625.6469,624,1.6468999999999596,Below,PINNED,Neutral,213926533.44247642,-170592637.63540015
465,2026-03-11T21:20:39,warning,&#9888; SNAP WARNING — $1.65 from flip level $624. Monitor for downside acceleration,625.6469,624,1.6468999999999596,Below,PINNED,Neutral,213926533.44247642,-170592637.63540015
466,2026-03-11T21:20:40,warning,&#9888; SNAP WARNING — $1.67 from flip level $624. Monitor for downside acceleration,625.675,624,1.6749999999999545,Below,PINNED,Neutral,557236840.7469062,-138376160.02500004
467,2026-03-11T21:20:41,warning,&#9888; SNAP WARNING — $1.67 from flip level $624. Monitor for downside acceleration,625.675,624,1.6749999999999545,Below,PINNED,Neutral,244985343.57218125,-170600299.5500001
468,2026-03-11T21:20:41,warning,&#9888; SNAP WARNING — $1.65 from flip level $624. Monitor for downside acceleration,625.65,624,1.6499999999999773,Below,PINNED,Neutral,244965766.27972487,-170593482.90000013
469,2026-03-11T21:20:42,warning,&#9888; SNAP WARNING — $1.65 from flip level $624. Monitor for downside acceleration,625.65,624,1.6499999999999773,Below,PINNED,Neutral,556190229.7010248,-139843411.05000007
470,2026-03-11T21:20:43,warning,&#9888; SNAP WARNING — $1.68 from flip level $624. Monitor for downside acceleration,625.68,624,1.67999999999995,Below,PINNED,Neutral,590787364.5717115,-137124028.8000001
471,2026-03-11T21:20:44,warning,&#9888; SNAP WARNING — $1.68 from flip level $624. Monitor for downside acceleration,625.685,624,1.6849999999999454,Below,PINNED,Neutral,590796806.9340242,-137125124.6000001
472,2026-03-11T21:20:52,warning,&#9888; SNAP WARNING — $1.66 from flip level $624. Monitor for downside acceleration,625.665,624,1.6649999999999636,Below,PINNED,Neutral,278517521.951165,-170482450.53000015
473,2026-03-11T21:20:52,warning,&#9888; SNAP WARNING — $1.66 from flip level $624. Monitor for downside acceleration,625.665,624,1.6649999999999636,Below,PINNED,Neutral,278517521.951165,-170482450.53000015
474,2026-03-11T21:20:57,warning,&#9888; SNAP WARNING — $1.64 from flip level $624. Monitor for downside acceleration,625.64,624,1.6399999999999864,Below,PINNED,Neutral,153661873.046672,-165693246.32000008
475,2026-03-11T21:20:58,critical,&#9889; SNAP CRITICAL — $0.60 from flip at $625! Dealer positioning about to reverse bearish,625.6,625,0.6000000000000227,Below,SNAP IMMINENT,Bearish,-292052121.1391994,-9841313.599999998
476,2026-03-11T21:21:31,critical,&#9889; SNAP CRITICAL — $0.53 from flip at $625! Dealer positioning about to reverse bearish,625.53,625,0.5299999999999727,Below,SNAP IMMINENT,Bearish,-1420910708.9268332,-35823477.56999997
477,2026-03-11T21:21:36,warning,&#9888; SNAP WARNING — $1.52 from flip level $624. Monitor for downside acceleration,625.525,624,1.5249999999999773,Below,TRENDING,Bullish,-1432004301.8518634,-55530356.34999997
478,2026-03-11T21:21:36,warning,&#9888; SNAP WARNING — $1.53 from flip level $624. Monitor for downside acceleration,625.5251,624,1.5250999999999522,Below,TRENDING,Bullish,-1398479747.8741286,-55530365.22739994
479,2026-03-11T21:21:37,warning,&#9888; SNAP WARNING — $1.52 from flip level $624. Monitor for downside acceleration,625.52,624,1.5199999999999818,Below,TRENDING,Bullish,-1499030339.4402566,-65603286.56
480,2026-03-11T21:21:40,warning,&#9888; SNAP WARNING — $1.47 from flip level $624. Monitor for downside acceleration,625.47,624,1.4700000000000273,Below,TRENDING,Bullish,-2770396355.816604,-141059747.22
481,2026-03-11T21:21:41,warning,&#9888; SNAP WARNING — $1.47 from flip level $624. Monitor for downside acceleration,625.47,624,1.4700000000000273,Below,TRENDING,Bullish,-2770396355.816604,-141059747.22
482,2026-03-11T21:21:42,critical,&#9889; SNAP CRITICAL — $0.47 from flip at $625! Dealer positioning about to reverse bearish,625.47,625,0.4700000000000273,Below,SNAP IMMINENT,Bearish,-2612416834.8627663,-178763078.82000002
483,2026-03-11T21:21:48,warning,&#9888; SNAP WARNING — $1.37 from flip level $624. Monitor for downside acceleration,625.37,624,1.3700000000000045,Below,TRENDING,Bullish,-8985817267.480112,-190692823.35999992
484,2026-03-11T21:21:51,critical,&#9889; SNAP CRITICAL — $0.38 from flip at $625! Dealer positioning about to reverse bearish,625.38,625,0.37999999999999545,Below,SNAP IMMINENT,Bearish,-7720133033.388133,-240163430.64000008
485,2026-03-11T21:21:53,critical,&#9889; SNAP CRITICAL — $0.35 from flip at $625! Dealer positioning about to reverse bearish,625.3509,625,0.3509000000000242,Below,SNAP IMMINENT,Bearish,-8885946016.90233,-281361629.0334
486,2026-03-11T21:23:10,warning,&#9888; SNAP WARNING — $1.52 from flip level $624. Monitor for downside acceleration,625.525,624,1.5249999999999773,Below,TRENDING,Bullish,-800260714.6540179,-262806822.45
487,2026-03-11T21:23:11,warning,&#9888; SNAP WARNING — $1.52 from flip level $624. Monitor for downside acceleration,625.525,624,1.5249999999999773,Below,TRENDING,Bullish,-838038945.9531116,-274885710.20000005
488,2026-03-11T21:23:11,warning,&#9888; SNAP WARNING — $1.52 from flip level $624. Monitor for downside acceleration,625.52,624,1.5199999999999818,Below,TRENDING,Bullish,-969623160.330944,-278419577.52000004
489,2026-03-11T21:23:12,warning,&#9888; SNAP WARNING — $1.52 from flip level $624. Monitor for downside acceleration,625.52,624,1.5199999999999818,Below,TRENDING,Bullish,-969623160.330944,-278419577.52000004
490,2026-03-11T21:23:12,critical,&#9889; SNAP CRITICAL — $0.53 from flip at $625! Dealer positioning about to reverse bearish,625.5299,625,0.5298999999999978,Below,SNAP IMMINENT,Bearish,-771001022.7296339,-8925060.613199977
491,2026-03-11T21:23:13,critical,&#9889; SNAP CRITICAL — $0.52 from flip at $625! Dealer positioning about to reverse bearish,625.52,625,0.5199999999999818,Below,SNAP IMMINENT,Bearish,-936098695.1630715,-14213065.440000031
492,2026-03-11T21:23:13,warning,&#9888; SNAP WARNING — $1.50 from flip level $624. Monitor for downside acceleration,625.4999,624,1.499900000000025,Below,TRENDING,Bullish,-1380342178.1509824,-318541453.5741001
493,2026-03-11T21:23:14,warning,&#9888; SNAP WARNING — $1.49 from flip level $624. Monitor for downside acceleration,625.49,624,1.490000000000009,Below,TRENDING,Bullish,-1547904732.0638423,-336194620.1
494,2026-03-11T21:23:14,warning,&#9888; SNAP WARNING — $1.52 from flip level $624. Monitor for downside acceleration,625.52,624,1.5199999999999818,Below,TRENDING,Bullish,-936098695.1630715,-279134546.88000005
495,2026-03-11T21:23:15,warning,&#9888; SNAP WARNING — $1.54 from flip level $624. Monitor for downside acceleration,625.54,624,1.5399999999999636,Below,TRENDING,Bullish,-618015767.5501242,-243037928.50000012
496,2026-03-11T21:23:16,warning,&#9888; SNAP WARNING — $1.54 from flip level $624. Monitor for downside acceleration,625.54,624,1.5399999999999636,Below,TRENDING,Bullish,-618015767.5501242,-243646578.92000014
497,2026-03-11T21:24:06,critical,&#9889; SNAP CRITICAL — $0.49 from flip at $625! Dealer positioning about to reverse bearish,625.49,625,0.4900000000000091,Below,SNAP IMMINENT,Bearish,-1570087911.9275126,-118544741.27000016
498,2026-03-11T21:24:06,critical,&#9889; SNAP CRITICAL — $0.49 from flip at $625! Dealer positioning about to reverse bearish,625.49,625,0.4900000000000091,Below,SNAP IMMINENT,Bearish,-1570087911.9275126,-118544741.27000016
499,2026-03-11T21:24:07,critical,&#9889; SNAP CRITICAL — $0.49 from flip at $625! Dealer positioning about to reverse bearish,625.49,625,0.4900000000000091,Below,SNAP IMMINENT,Bearish,-1766098019.7176125,-146435965.86
